SlNo,FarmerAge,FarmerEduaction,InvolveWithShrimpFarming,Latitude,Longitude,Zone,PriorLandUse,Area_ha,SoilType,CanalDepth_ft,GherDepth_ft,Operator,FertilizerUse,ChemicalUsePondPreparation,ChemicalUseWaterTreatment,Aerator,GherDryAfterHarvest,SludgeRemovalMethods,SludgeRemovalInterval,MaintainAndRepairDikes,PeriodOfFallow,WaterSource_DirectNatural,WaterSource_IndirectNatural,WaterComingViaOtherFarms,Reservoir,WaterExchangeFrequency,InletOutlet,CultureMethod,SourceOfFingerling,StockingDensity_PL/40MeterSquare,StockingAge_Days,PLQuality,CropRotation,FeedType,FeedAdditives,BirdScare,CrabFench,FootBath,LimitedAccess,SameEquipmentForWholeCultureArea,CulturePractice,Temperature,pH,Salinity,PreviousPrevalence(%),CurrentPrevalance(%),VirusDetected
75,55,Higher Secondary,20,22.676317,89.409818,Khulna,1,1.1133603238866396,3,5.0,2.5,1,3,1,3,0,1,3,2,2,55,2,0,0,0,2,1,1,1,193.38732611178756,8,2,1,3,1,0,0,0,0,1,2,28.093484561636128,7.5,13.736574652111655,45.16264760747552,0,0
160,50,Junior Secondary,18,22.648034,89.046182,Satkhira,3,0.4048582995951417,3,4.0,1.0,1,3,1,1,0,1,3,2,2,60,0,2,0,0,1,1,3,2,128.51058325744702,25,2,1,5,0,0,0,0,0,1,2,26.43207394620776,5.0,2.963452893806247,79.50459060552568,0,0
5,22,Primary,4,22.597399,89.739075,Bagerhat,3,2.3157894736842106,2,6.0,2.5,1,4,1,3,0,1,1,2,1,55,1,0,0,0,4,0,1,2,20.0,30,2,1,4,1,0,0,0,0,1,2,24.35668675562277,7.5,11.18205645597869,15.544295733409275,45,1
29,50,Junior Secondary,12,22.700904,89.457357,Khulna,3,0.14979757085020243,1,2.0,1.0,1,2,1,1,0,1,3,3,2,30,3,0,0,0,1,0,3,1,222.15241001849992,30,2,1,4,0,0,0,0,0,1,2,26.948927128089515,6.0,3.24082798801505,19.964624580001043,0,0
136,73,Secondary,12,22.729662,89.470217,Khulna,3,0.05263157894736842,2,5.0,5.0,1,4,1,1,0,1,3,3,2,45,1,0,0,0,3,1,1,1,77.63364162816875,13,2,0,5,0,0,0,0,0,0,2,25.8549719903584,8.0,11.627848731302944,54.13675852952819,0,0
113,50,No,15,22.792402,89.332432,Khulna,3,0.20242914979757085,2,4.5,1.5,1,4,1,1,0,1,2,2,2,45,1,0,0,0,3,1,1,2,263.0496574968605,7,1,0,2,0,0,0,0,0,1,2,34.13331902882824,8.0,11.330782121279015,41.68351457875323,70,1
78,70,Primary,20,22.698237,89.415383,Khulna,1,0.4048582995951417,3,4.0,3.0,0,4,1,1,0,1,5,1,1,45,1,0,0,0,4,1,1,1,78.4197986480527,15,2,0,1,0,0,0,0,0,1,2,28.27670856455447,8.0,14.03581630880526,72.75622282560514,100,1
116,35,Secondary,15,22.796803,89.329085,Khulna,1,0.6072874493927125,3,5.0,2.5,1,4,1,1,0,1,3,2,2,45,1,0,0,0,3,1,1,2,232.27157370279215,8,1,0,2,0,0,0,0,0,1,2,34.8682424930808,8.0,8.576890607725698,96.20803310280778,0,0
53,39,Secondary,19,22.3651067,89.1903866,Satkhira,3,2.2955465587044532,1,3.0,2.0,1,3,1,1,0,1,3,3,2,30,0,2,0,0,4,1,1,2,499.65545622805587,20,2,0,3,1,0,0,0,0,1,2,31.60214797449406,9.0,24.247104720319598,100.0,30,1
72,58,Primary,15,22.676344,89.410003,Khulna,1,1.214574898785425,1,6.0,2.5,1,4,1,1,0,1,5,1,2,75,0,4,1,0,4,1,1,1,216.22649710693432,7,2,0,1,0,0,0,0,0,0,2,36.305365991360645,8.8,13.114104057242402,84.80414847038853,85,1
23,31,Junior Secondary,4,22.7918,89.341884,Khulna,3,2.672064777327935,3,8.0,5.0,1,1,1,3,0,1,3,2,2,30,2,0,0,0,2,0,1,2,72.01707167658117,20,2,1,2,1,0,0,0,0,1,2,26.399960300589804,8.0,2.5711706441352606,15.0,0,0
50,28,Secondary,8,22.8030726,89.7363819,Bagerhat,3,0.32388663967611336,2,8.0,5.0,1,1,3,3,0,1,3,2,2,50,3,0,0,0,4,0,1,1,313.43445605710997,25,2,0,4,1,0,0,0,0,1,2,26.49113849978632,7.0,11.334706528260845,39.68800049272423,40,1
48,30,Higher Secondary,10,22.3545956,89.1743198,Satkhira,3,1.874493927125506,2,5.0,3.0,1,3,3,1,0,1,3,2,2,75,1,0,0,0,1,1,1,2,374.3215430712118,12,2,1,4,0,0,0,0,0,1,2,31.78163687910495,5.5,7.012230019684198,30.330850110917872,90,1
145,61,No,9,22.690644,89.474009,Khulna,3,1.214574898785425,2,4.0,2.0,1,3,1,1,0,1,2,2,2,30,0,2,0,0,3,1,1,2,142.39103649900903,18,2,1,1,0,0,0,0,0,1,2,25.794957423411667,8.0,10.974472491577114,47.80084175625013,0,0
223,32,Junior Secondary,14,22.683444,89.465384,Khulna,3,0.30364372469635625,1,4.0,2.0,1,3,1,1,0,1,2,3,2,30,0,4,1,0,1,1,1,3,117.22205662940998,10,2,0,1,0,0,0,0,0,1,2,26.201123276292815,,17.298371718147536,55.09408713104675,35,1
219,31,Higher Secondary,10,22.683476,89.464688,Khulna,3,0.4048582995951417,2,6.0,3.0,1,3,1,1,0,1,2,2,2,45,0,4,1,0,4,1,1,2,271.6215128743222,12,2,0,2,0,0,0,0,0,1,2,27.59626711822131,,25.0,98.11979074235703,35,1
230,40,Higher Secondary,5,22.506111,89.662222,Bagerhat,1,0.8704453441295547,1,0.0,5.0,0,3,3,3,1,1,1,2,4,70,1,0,0,0,1,1,4,2,584.2484491919704,12,2,0,2,1,0,0,0,0,1,2,30.14268496524701,7.8,11.282764352747302,71.9148760989921,75,1
71,48,Primary,14,22.697999,89.415126,Khulna,3,0.32388663967611336,2,3.5,3.0,0,3,1,3,0,1,1,3,2,45,1,0,0,0,4,1,1,2,128.25343430887304,7,3,1,3,1,0,0,0,0,1,2,28.294407878470064,8.0,12.760886429743426,100.0,40,1
13,37,Secondary,9,22.59757,89.726408,Bagerhat,3,0.4048582995951417,2,5.0,2.0,0,4,1,1,0,1,1,3,2,75,1,0,0,0,4,0,3,2,20.0,32,2,1,3,0,0,0,0,0,1,2,24.0,7.5,7.446822879739979,39.08698229200736,0,0
45,29,Secondary,4,22.7404847,89.4649385,Khulna,3,0.2631578947368421,2,6.0,4.0,1,3,3,3,1,1,3,2,2,30,0,1,0,1,2,0,4,2,311.01632654930694,15,1,0,2,1,1,1,1,1,0,1,24.0,8.0,12.034783741517295,26.20584080709702,0,0
156,45,Primary,16,22.64748,89.044991,Satkhira,3,0.26720647773279355,3,3.0,2.0,1,3,1,1,0,1,3,2,2,50,0,4,1,0,1,1,1,2,215.6057792961295,28,2,1,1,0,0,0,0,0,1,2,26.355193963131075,6.0,10.279440518961422,35.85459301659735,0,0
27,40,Higher Secondary,9,22.768267,89.341026,Khulna,3,0.44534412955465585,2,4.0,1.0,1,1,1,1,0,1,1,2,2,45,0,2,0,0,3,0,3,2,290.55200938007073,12,2,1,3,0,0,0,0,0,1,2,29.706962399221688,7.0,4.972767926722415,100.0,0,0
159,48,Higher Secondary,18,22.670353,89.050727,Satkhira,3,0.44534412955465585,3,3.0,1.0,1,3,1,1,0,1,3,2,2,45,0,2,0,0,1,1,1,2,341.441894183546,30,2,1,5,0,0,0,0,1,1,2,26.283053988639548,6.0,5.125225079730697,39.14221409860241,0,0
81,48,Primary,18,22.698237,89.415383,Khulna,3,0.242914979757085,2,4.0,3.0,1,3,1,3,0,1,1,2,2,50,2,0,0,0,4,1,1,2,64.50527968790408,15,2,0,3,1,0,0,0,0,0,2,28.689299607972796,7.5,10.343608663753823,60.65042818739046,35,1
145,61,No,9,22.690644,89.474009,Khulna,3,1.214574898785425,2,4.0,2.0,1,3,1,1,0,1,2,2,2,30,0,2,0,0,3,1,1,2,128.17654931861978,18,2,1,1,0,0,0,0,0,1,2,24.876279034680703,8.0,12.145066671597325,38.892489797115125,0,0
107,35,Junior Secondary,20,22.702213,89.471484,Khulna,3,0.4048582995951417,2,5.0,3.0,1,3,1,3,0,1,1,3,2,70,1,0,0,0,3,1,1,3,135.73614106278933,20,3,0,3,1,0,0,0,0,1,2,29.779804722864878,7.9,13.020542754136894,64.01734048420123,45,1
130,40,No,4,22.789804,89.33496,Khulna,3,0.1417004048582996,2,42.0,2.5,1,4,1,1,0,1,5,1,2,60,2,0,0,0,3,0,1,3,339.71728705517955,10,2,0,4,0,0,0,0,0,1,2,34.55070791860943,8.5,10.02202561732987,42.45532878782535,35,1
61,50,Secondary,26,22.579497,89.666535,Bagerhat,3,0.21052631578947367,1,3.5,3.0,1,1,1,1,0,1,3,3,2,30,0,4,1,0,1,0,3,1,155.51697756782227,7,2,0,4,1,0,0,0,0,1,2,27.881743499419724,7.5,13.060134298698266,100.0,20,1
45,29,Secondary,4,22.7404847,89.4649385,Khulna,3,0.2631578947368421,2,6.0,4.0,1,3,3,3,1,1,3,2,2,30,0,1,0,1,2,0,4,2,297.68576412498544,15,1,0,2,1,1,1,1,1,0,1,24.294239836887705,8.0,11.36588834807718,16.748517557693845,0,0
44,54,Higher Secondary,11,22.7915117,89.7323503,Bagerhat,3,0.3643724696356275,3,4.0,4.0,1,3,3,3,1,1,3,2,2,50,0,1,0,1,2,0,4,2,353.41940782571464,25,1,0,2,1,1,1,1,1,0,1,25.197381940277452,8.0,14.403006990141897,15.606429429355025,0,0
132,47,Junior Secondary,8,22.788262,89.335302,Khulna,3,2.0242914979757085,2,4.0,3.0,0,3,1,3,0,1,2,2,2,60,0,4,1,0,3,0,1,2,160.28480089307382,12,2,1,3,1,0,0,0,0,1,2,31.905933736093917,8.0,9.696056316578144,17.007326207227916,0,0
108,50,Secondary,20,22.702213,89.471485,Khulna,3,0.2631578947368421,2,3.0,2.0,1,4,1,1,0,1,2,2,2,50,0,4,1,0,3,0,1,3,102.28267250870951,12,3,0,2,0,0,0,0,0,1,2,29.88616334351863,7.8,13.431718855636078,61.976709985771166,15,1
27,40,Higher Secondary,9,22.768267,89.341026,Khulna,3,0.44534412955465585,2,4.0,1.0,1,1,1,1,0,1,1,2,2,45,0,2,0,0,3,0,3,2,305.9628405748677,12,2,1,3,0,0,0,0,0,1,2,30.398947659548142,7.0,5.828184290705099,100.0,0,0
134,43,Bachelor's,3,22.666389,89.449167,Khulna,1,4.048582995951417,1,0.0,4.5,0,4,3,3,1,1,1,2,4,90,0,1,0,1,1,0,4,2,567.668435268512,5,2,0,2,0,0,1,1,1,0,1,34.326748805653295,7.8,8.772083469418881,28.03521785951503,0,0
18,50,Junior Secondary,16,22.768724,89.339533,Khulna,3,0.8097165991902834,3,4.0,1.5,1,3,1,1,0,1,3,2,2,180,0,2,0,0,1,1,3,2,390.35048024530386,15,2,1,3,0,0,0,0,0,1,2,27.58418625819842,7.0,7.0040996205447925,27.117321708099695,0,0
91,40,Junior Secondary,15,22.692778,89.476389,Khulna,3,0.25101214574898784,1,5.0,3.0,1,4,1,3,0,1,3,2,2,75,1,0,0,0,4,0,1,2,104.74481164285079,10,2,0,1,0,0,0,0,0,0,2,35.56776457225283,8.0,9.767371668645445,34.57945746507873,45,1
11,62,Primary,38,22.596739,89.735445,Bagerhat,3,0.6477732793522267,2,7.0,5.0,0,1,1,1,0,1,2,3,2,45,0,2,0,0,4,1,3,2,262.61189749472464,35,2,1,3,0,0,0,0,0,1,2,25.19067696818714,7.0,6.962042440178924,78.63352019550379,100,1
18,50,Junior Secondary,16,22.768724,89.339533,Khulna,3,0.8097165991902834,3,4.0,1.5,1,3,1,1,0,1,3,2,2,180,0,2,0,0,1,1,3,2,379.129262433904,15,2,1,3,0,0,0,0,0,1,2,26.92851654620966,7.0,5.692728738167935,31.005052314648953,0,0
9,50,Primary,16,22.596792,89.735502,Bagerhat,3,4.048582995951417,2,6.0,3.0,1,3,1,1,0,1,2,2,2,45,1,0,0,0,4,1,3,2,152.40521029520406,15,2,1,3,1,0,0,0,0,1,2,25.042332315906165,7.0,8.82225695678315,32.539724443691256,65,1
118,35,Junior Secondary,15,22.789904,89.343145,Khulna,3,0.2834008097165992,2,4.5,1.5,1,2,1,3,0,1,3,2,2,45,1,0,0,0,3,1,1,3,578.1563259223361,8,2,0,2,1,0,0,0,0,1,2,35.37880512111796,8.5,11.050154170731673,35.463452505245805,0,0
83,36,Higher Secondary,21,22.691579,89.478237,Khulna,3,0.3441295546558704,3,3.0,2.0,1,4,1,1,0,1,2,2,2,30,3,0,0,0,1,1,1,1,30.759833986708692,12,2,0,1,0,0,0,0,0,0,2,31.82325428781955,7.5,12.748736948505876,53.29821714521101,85,1
64,50,Higher Secondary,15,22.676249,89.409887,Khulna,3,0.8502024291497976,3,4.0,3.0,1,3,1,1,0,1,2,2,2,70,0,2,0,0,4,1,1,1,264.2741389089937,15,2,1,4,1,0,0,0,0,1,2,27.231577308561768,7.5,13.473757205881117,100.0,40,1
220,45,Primary,15,22.682859,89.464623,Khulna,3,0.30364372469635625,2,2.5,1.5,1,4,1,1,0,0,5,1,2,45,0,4,1,0,1,1,1,2,71.62289238261059,10,2,0,1,0,0,0,0,0,1,2,28.57417456762405,,22.97718562501943,100.0,85,1
192,32,Secondary,9,22.681574,89.477038,Khulna,1,1.0121457489878543,3,5.0,3.0,1,3,1,1,0,1,2,2,2,50,0,2,0,0,4,0,1,2,223.98548399373595,8,2,1,1,0,0,0,0,0,1,2,27.50560761828942,,11.29472556919054,65.23443971665623,100,1
62,66,Higher Secondary,22,22.581417,89.666383,Bagerhat,3,0.32388663967611336,1,3.0,2.0,1,1,1,1,0,1,3,2,2,45,0,4,1,0,3,1,1,3,228.2876166000503,15,3,0,4,0,0,0,0,0,1,2,29.210341561237783,7.0,11.897526330571685,26.215054643883157,45,1
80,35,No,15,22.676111,89.408889,Khulna,3,0.1214574898785425,3,4.5,3.0,1,3,1,3,0,1,3,2,2,45,0,1,0,0,3,1,1,1,645.8109595556381,5,1,0,4,0,1,1,1,1,1,1,36.8365427241756,8.6,11.47767136510787,53.82153911439496,90,1
15,52,Primary,11,22.596463,89.722564,Bagerhat,3,0.8097165991902834,2,8.0,3.0,1,4,1,3,0,1,3,3,2,70,1,0,0,0,4,1,1,2,96.58062166727383,30,2,1,3,1,0,0,0,0,1,2,26.459426006040015,7.0,10.12347197564436,28.767136453890984,40,1
76,55,Primary,25,22.698237,89.415383,Khulna,1,0.242914979757085,3,4.0,3.0,1,3,1,1,0,1,2,3,2,30,1,0,0,0,4,0,1,1,103.75347788617414,20,2,0,3,0,0,0,0,0,1,2,28.10076684167406,7.5,12.75222275706568,99.28052144739002,15,1
125,60,Secondary,9,22.772555,89.322588,Khulna,3,0.8097165991902834,2,5.0,1.5,1,3,1,3,0,1,3,2,2,30,1,0,0,0,3,1,1,2,590.9164731433104,9,1,0,2,1,0,0,0,0,1,2,34.28489312203847,8.0,9.800478415735263,97.93284375634929,35,1
88,47,Primary,25,22.689297,89.478548,Khulna,3,0.1214574898785425,3,4.0,2.0,1,4,1,1,0,1,2,3,2,30,0,4,1,0,3,0,1,1,122.08793995955955,15,2,0,1,0,0,0,0,0,1,2,32.08613103152811,7.0,12.441418878707106,84.74182004582232,0,0
156,45,Primary,16,22.64748,89.044991,Satkhira,3,0.26720647773279355,3,3.0,2.0,1,3,1,1,0,1,3,2,2,50,0,4,1,0,1,1,1,2,210.09124537575056,28,2,1,1,0,0,0,0,0,1,2,26.794815721205016,6.0,11.426055410753678,34.853728493248006,0,0
16,28,Secondary,10,22.597498,89.738968,Bagerhat,3,0.8421052631578947,2,7.5,2.5,1,4,3,3,0,1,3,2,2,75,1,0,0,0,4,1,1,1,133.34046932750988,30,2,1,3,1,0,0,0,0,1,2,27.024964314002304,7.5,11.407507024215475,17.98412540849922,0,0
229,53,Secondary,1,22.503056,89.647222,Bagerhat,1,2.834008097165992,1,0.0,4.5,0,4,3,3,1,1,1,2,2,70,0,1,0,0,1,0,4,2,580.9389733707129,30,2,0,2,1,0,1,1,1,0,1,29.27032998058405,7.8,6.261504230420819,74.41136664294248,0,1
117,62,Primary,34,22.788293,89.335034,Khulna,1,0.2793522267206478,3,3.0,2.0,1,3,1,3,0,1,2,2,2,85,1,0,0,0,2,1,1,3,381.0884305161285,12,3,1,3,1,0,0,0,0,1,2,31.806479854079058,7.6,7.536900591842455,29.97654734780518,0,0
138,30,Secondary,25,22.679382,89.476966,Khulna,3,0.6680161943319838,2,3.0,2.0,1,3,1,3,0,1,2,2,2,45,2,0,0,0,3,0,3,3,103.73739736087965,12,2,1,4,1,0,0,0,0,1,2,27.117740652897673,9.0,11.642788611660178,60.480649645380964,0,0
75,55,Higher Secondary,20,22.676317,89.409818,Khulna,1,1.1133603238866396,3,5.0,2.5,1,3,1,3,0,1,3,2,2,55,2,0,0,0,2,1,1,1,195.93364216161729,8,2,1,3,1,0,0,0,0,1,2,27.898006303765417,7.5,14.099457417695733,42.188732616586904,0,0
17,43,Higher Secondary,17,22.768703,89.340587,Khulna,3,0.4008097165991903,3,3.0,2.0,1,1,3,3,0,1,5,1,2,30,0,2,0,0,3,0,1,2,88.39454397750683,40,2,1,3,1,0,0,0,0,1,2,27.122973590385175,7.0,7.867232751790739,31.064673317386962,15,1
228,55,Primary,13,22.682827,89.465918,Khulna,3,1.0121457489878543,2,5.0,2.0,0,3,1,1,0,1,2,2,2,30,3,0,0,0,1,1,1,2,209.68472945967304,10,2,0,3,0,0,0,0,0,1,2,27.312107316701596,,14.740899823433812,67.06456597890836,0,0
136,73,Secondary,12,22.729662,89.470217,Khulna,3,0.05263157894736842,2,5.0,5.0,1,4,1,1,0,1,3,3,2,45,1,0,0,0,3,1,1,1,66.16643338980478,13,2,0,5,0,0,0,0,0,0,2,25.83713065890223,8.0,12.043666278953479,57.10514259722028,0,0
26,43,Higher Secondary,19,22.749724,89.321652,Khulna,3,0.26720647773279355,3,5.0,3.0,1,1,3,3,0,1,1,2,1,75,1,0,0,0,1,0,1,2,116.96160608043826,15,2,1,3,1,0,0,0,0,1,2,26.989969513147393,7.5,13.76405127035294,15.0,15,1
102,58,Primary,20,22.704124,89.476567,Khulna,3,0.27125506072874495,2,4.0,2.5,1,1,1,1,0,1,3,3,2,30,1,0,0,0,3,0,1,1,57.089524133565945,8,2,0,2,0,0,0,0,0,1,2,34.99497798509327,8.5,13.764866798110125,40.20859992899583,70,1
106,27,Secondary,15,22.704591,89.47331,Khulna,3,0.30364372469635625,2,5.0,2.0,1,2,1,1,0,1,3,2,2,50,1,0,0,0,3,0,1,3,77.38224677540579,8,2,0,2,0,0,0,0,0,0,2,32.77067332508039,8.0,11.749297007930434,15.0,0,0
27,40,Higher Secondary,9,22.768267,89.341026,Khulna,3,0.44534412955465585,2,4.0,1.0,1,1,1,1,0,1,1,2,2,45,0,2,0,0,3,0,3,2,296.57913572338737,12,2,1,3,0,0,0,0,0,1,2,29.09712927707811,7.0,3.8195070490263943,100.0,0,0
34,70,Primary,28,22.703088,89.473536,Khulna,3,0.242914979757085,1,4.0,2.5,0,2,1,1,0,1,3,2,2,30,1,0,0,0,4,1,3,2,301.3163026729048,20,2,1,2,0,0,0,0,0,1,2,29.49619190002551,7.5,8.194798239861663,82.6238914450748,30,1
127,58,No,20,22.772684,89.322776,Khulna,3,0.6072874493927125,2,4.5,4.5,1,3,1,3,0,1,3,2,2,75,0,4,1,0,4,1,1,2,406.7229027336103,8,2,0,2,1,0,0,0,0,1,2,34.34982406122421,8.5,10.004974684561013,33.44957737743369,35,1
133,58,Higher Secondary,15,22.786425,89.337151,Khulna,3,0.5668016194331984,2,4.0,2.0,1,2,1,1,0,1,3,2,2,45,1,0,0,0,3,1,1,3,378.83295587801666,9,2,0,4,0,0,0,0,0,1,2,31.024867717496505,8.0,8.781555439045572,44.497954875779016,0,0
110,42,Secondary,16,22.824962,89.280683,Khulna,3,0.4048582995951417,3,3.5,3.0,0,3,1,3,0,1,3,2,2,85,0,4,1,0,3,1,1,2,303.3605638444981,12,2,0,3,1,0,0,0,0,1,2,30.47288192099451,7.5,7.628715687540728,16.93768549745451,0,0
139,65,No,16,22.676265,89.474326,Khulna,3,0.22267206477732793,2,6.0,3.0,1,4,1,1,0,1,2,3,2,45,0,4,1,0,3,1,1,2,110.80058704657264,15,2,1,5,0,0,0,0,0,1,2,27.251128839604778,9.0,13.337413470218001,63.464704440039476,0,0
90,19,Higher Secondary,7,22.689102,89.476856,Khulna,3,0.11336032388663968,2,5.0,2.5,1,1,1,3,0,1,3,3,2,70,2,0,0,0,3,0,1,3,212.8524621808295,10,2,0,4,1,0,0,0,0,0,2,33.8563148307703,8.5,8.801944237151758,81.53238384890406,0,0
111,54,Primary,20,22.824962,89.280683,Khulna,1,0.3643724696356275,3,4.0,3.0,1,3,1,3,0,1,5,1,1,30,1,0,0,0,3,1,3,2,317.75421522886205,10,2,1,3,1,0,0,0,0,0,2,30.57790377534317,7.8,7.214283210826989,97.2202910469578,45,1
95,38,Junior Secondary,5,22.7970065,89.5272031,Khulna,3,0.3441295546558704,2,5.5,5.0,1,3,3,3,1,1,1,2,2,70,0,1,0,1,3,0,4,2,690.6901726422018,10,1,0,2,1,1,1,1,1,1,1,29.870304582093347,7.6,10.84860594292815,15.0,0,1
145,61,No,9,22.690644,89.474009,Khulna,3,1.214574898785425,2,4.0,2.0,1,3,1,1,0,1,2,2,2,30,0,2,0,0,3,1,1,2,76.61050397888157,18,2,1,1,0,0,0,0,0,1,2,25.05617510799,8.0,11.222116722782898,45.13319254235963,0,0
84,51,Higher Secondary,15,22.690481,89.478813,Khulna,1,0.16194331983805668,2,10.0,2.0,1,4,1,1,0,1,3,3,2,45,0,4,1,0,1,0,1,1,92.94398388986963,8,2,0,2,0,0,0,0,0,0,2,32.415363464109994,8.5,10.317466325482066,29.256331004196507,40,1
33,60,Junior Secondary,23,22.706928,89.464016,Khulna,3,0.20242914979757085,3,3.0,1.0,1,3,1,1,0,1,3,2,2,65,1,0,0,0,4,1,3,1,147.74167359964545,30,2,1,3,0,0,0,0,0,1,2,33.190881318306594,6.0,6.137112463656101,38.25456903405537,0,0
101,22,Secondary,3,22.700278,89.472222,Khulna,3,0.10121457489878542,2,3.5,2.0,1,2,1,1,0,1,3,3,2,30,1,0,0,0,3,0,1,2,138.19508301000243,7,2,0,2,0,0,0,0,0,1,2,35.73196706008078,7.9,11.101531916539765,47.06870802649846,20,1
82,36,Primary,10,22.676457,89.410011,Khulna,1,0.728744939271255,2,3.5,2.0,1,3,1,3,0,1,3,2,2,75,1,0,0,0,3,1,1,1,199.44879269115918,8,2,0,4,0,0,0,0,0,1,2,28.742513485308848,7.5,14.282119672737938,28.81232988161007,35,1
148,24,Master's,3,22.7075,89.526667,Khulna,1,2.0242914979757085,1,0.0,5.0,1,4,3,3,1,1,1,2,4,75,0,1,0,1,3,0,4,2,50.08584812834545,10,2,0,2,1,0,1,1,1,0,1,34.32577222362097,7.8,5.094226035335838,22.869500979389212,0,0
38,48,Primary,28,22.6647821,89.0897157,Satkhira,3,0.8016194331983806,2,4.0,3.0,1,4,3,1,0,1,3,2,2,30,0,2,0,0,4,1,3,2,494.5290304121884,12,2,1,3,0,0,0,0,0,1,2,27.140775898411245,7.5,14.68089966753911,72.90273574727806,100,1
99,27,Higher Secondary,10,22.700224,89.473475,Khulna,1,0.07692307692307693,2,5.0,2.0,1,4,1,1,0,1,2,3,2,30,1,0,0,0,3,1,1,3,45.67567044836173,7,2,0,1,0,0,0,0,0,1,2,33.99409362972335,8.0,12.98694213805105,67.66261693869455,50,1
1,50,Primary,18,22.801215,89.550397,Khulna,3,0.18218623481781376,1,7.0,5.0,1,1,1,1,0,1,3,3,2,55,0,2,0,0,3,0,1,1,145.34914779180275,15,2,0,3,1,0,0,0,0,1,2,27.049849320091198,8.0,9.619090304636918,63.53758123389161,0,0
228,55,Primary,13,22.682827,89.465918,Khulna,3,1.0121457489878543,2,5.0,2.0,0,3,1,1,0,1,2,2,2,30,3,0,0,0,1,1,1,2,204.34091650593098,10,2,0,3,0,0,0,0,0,1,2,28.547539239161726,,15.358548543958578,66.67380857914179,0,0
67,48,Primary,18,22.697999,89.415126,Khulna,1,0.4251012145748988,3,3.0,2.0,1,2,1,1,0,1,1,2,2,50,1,0,0,0,4,1,1,2,92.03728313141762,15,3,0,4,0,0,0,0,0,1,2,29.500897417434437,7.0,12.786236277515576,98.59213743288838,85,1
129,68,Junior Secondary,45,22.788466,89.335748,Khulna,3,0.631578947368421,3,4.0,3.0,1,3,1,1,0,1,1,3,2,60,2,0,0,0,3,1,1,2,183.93686436218223,10,2,1,3,0,0,0,0,0,1,2,32.10142991421845,7.9,7.559603554822991,45.39139448840146,0,0
7,25,Higher Secondary,10,22.597468,89.739096,Bagerhat,3,0.6072874493927125,2,8.0,3.0,1,4,1,1,0,1,3,2,2,115,1,0,0,0,4,0,1,1,62.88328645355198,30,2,1,4,1,0,0,0,0,1,2,26.085037854653827,7.0,11.287809433858637,21.799342599646785,35,1
86,60,Junior Secondary,30,22.689046,89.477361,Khulna,3,0.16194331983805668,1,3.0,2.0,1,4,1,1,0,1,2,3,2,30,0,4,1,0,4,0,1,1,110.93994601011391,20,2,0,1,0,0,0,0,0,1,2,30.045711630427796,7.0,12.708418373840761,62.89264140948139,45,1
45,29,Secondary,4,22.7404847,89.4649385,Khulna,3,0.2631578947368421,2,6.0,4.0,1,3,3,3,1,1,3,2,2,30,0,1,0,1,2,0,4,2,259.53257798146217,15,1,0,2,1,1,1,1,1,0,1,24.0,8.0,11.921097620507767,18.147666237258367,0,0
128,48,Primary,7,22.78872,89.334755,Khulna,3,0.25101214574898784,2,5.5,3.0,1,4,1,1,0,1,2,3,2,60,1,0,0,0,3,1,1,3,412.0315498881446,8,2,0,4,0,0,0,0,0,1,2,35.15056990922507,7.6,13.91944988395925,34.26765736993934,0,0
156,45,Primary,16,22.64748,89.044991,Satkhira,3,0.26720647773279355,3,3.0,2.0,1,3,1,1,0,1,3,2,2,50,0,4,1,0,1,1,1,2,220.91665239148517,28,2,1,1,0,0,0,0,0,1,2,26.41814220763433,6.0,9.839904756651476,41.93005104603122,0,0
77,40,Secondary,10,22.676317,89.409818,Khulna,1,0.30364372469635625,2,3.0,1.0,1,4,1,1,0,1,2,2,2,30,1,0,0,0,3,1,1,2,141.27460669756155,13,3,1,4,0,0,0,0,0,1,2,28.912508790079627,8.0,14.222688319516637,45.933472646121295,0,0
145,61,No,9,22.690644,89.474009,Khulna,3,1.214574898785425,2,4.0,2.0,1,3,1,1,0,1,2,2,2,30,0,2,0,0,3,1,1,2,119.98645042760373,18,2,1,1,0,0,0,0,0,1,2,24.860993362206834,8.0,11.835543559629713,44.10837019667385,0,0
16,28,Secondary,10,22.597498,89.738968,Bagerhat,3,0.8421052631578947,2,7.5,2.5,1,4,3,3,0,1,3,2,2,75,1,0,0,0,4,1,1,1,107.43720160066788,30,2,1,3,1,0,0,0,0,1,2,27.38055583563205,7.5,10.989687774682457,15.0,0,0
232,36,Higher Secondary,2,22.498056,89.644167,Bagerhat,1,40.48582995951417,3,0.0,5.5,0,3,1,3,1,1,1,2,2,75,0,4,1,0,1,0,4,2,511.2525271342491,15,2,0,2,1,0,0,0,0,1,2,29.1684318756521,7.9,6.3413769517911245,17.881215384005984,0,0
146,35,Bachelor's,3,22.848611,89.470278,Khulna,1,4.2105263157894735,2,0.0,4.5,0,4,3,3,1,1,2,2,2,75,0,1,0,0,1,0,4,2,541.1972598002487,12,1,0,2,1,0,1,1,1,1,1,29.950047422163458,7.8,12.988084031241655,85.39254002156906,90,1
